Currency,Date,Closing Price (VND),Open (VND),High (VND),Low (VND),,,
VNINDEX,10/13/2022,1050.99,1034.81,1050.99,1025.04,,,
VNINDEX,10/14/2022,1061.85,1050.99,1068.12,1050.99,,,
VNINDEX,10/17/2022,1051.58,1061.85,1061.85,1033.59,,,
VNINDEX,10/18/2022,1063.66,1051.58,1071.74,1051.58,,,
VNINDEX,10/19/2022,1060.07,1063.66,1065.99,1052.29,,,
VNINDEX,10/20/2022,1058.45,1056.14,1065.28,1048.21,,,
VNINDEX,10/21/2022,1019.82,1058.45,1059.09,1013.69,,,
VNINDEX,10/24/2022,986.15,1019.82,1023.51,977.41,,,
VNINDEX,10/25/2022,997.7,986.15,1011.39,962.45,,,
VNINDEX,10/26/2022,993.36,997.7,1004.55,984.71,,,
VNINDEX,10/27/2022,1028.01,993.36,1028.01,990.48,,,
VNINDEX,10/28/2022,1027.36,1028.01,1044.57,1026.53,,,
VNINDEX,10/31/2022,1027.94,1028.24,1030.32,1005,,,
VNINDEX,11/1/2022,1033.75,1027.94,1043.53,1027.39,,,
VNINDEX,11/2/2022,1023.19,1033.75,1034.73,1018.64,,,
VNINDEX,11/3/2022,1019.81,1023.19,1023.95,1010.65,,,
VNINDEX,11/4/2022,997.15,1008.23,1009.96,974.61,,,
VNINDEX,11/7/2022,975.19,997.15,997.15,969.61,,,
VNINDEX,11/8/2022,981.65,975.19,981.86,956.97,,,
VNINDEX,11/9/2022,985.59,981.65,994.79,977.93,,,
VNINDEX,11/10/2022,947.24,975.97,976.31,935.78,,,
VNINDEX,11/11/2022,954.53,947.24,966.7,947.24,,,
VNINDEX,11/14/2022,941.04,954.53,954.53,923.53,,,
VNINDEX,11/15/2022,911.9,941.04,941.04,900.17,,,
VNINDEX,11/16/2022,942.9,911.9,945.42,873.78,,,
VNINDEX,11/17/2022,969.26,942.9,972.88,942.9,,,
VNINDEX,11/18/2022,969.33,969.26,971.77,939.73,,,
VNINDEX,11/21/2022,960.65,969.33,973.19,956.77,,,
VNINDEX,11/22/2022,952.12,960.65,985.28,948.52,,,
VNINDEX,11/23/2022,946,952.12,958.61,942.02,,,
VNINDEX,11/24/2022,947.71,946,950.03,934.31,,,
VNINDEX,11/25/2022,971.46,947.71,971.46,947.71,,,
VNINDEX,11/28/2022,1005.69,971.46,1006.22,971.46,,,
VNINDEX,11/29/2022,1032.16,1005.69,1032.16,998.56,,,
VNINDEX,11/30/2022,1048.42,1032.16,1048.42,1021.54,,,
VNINDEX,12/1/2022,1036.28,1048.42,1066.28,1035.62,,,
VNINDEX,12/2/2022,1080.01,1036.28,1080.01,1030.81,,,
VNINDEX,12/5/2022,1093.67,1080.01,1099.45,1080.01,,,
VNINDEX,12/6/2022,1048.69,1093.67,1093.67,1048.69,,,
VNINDEX,12/7/2022,1041.02,1048.69,1059.79,1034.92,,,
VNINDEX,12/8/2022,1050.53,1041.02,1078.09,1041.02,,,
VNINDEX,12/9/2022,1051.81,1050.53,1061.21,1041.39,,,
VNINDEX,12/12/2022,1032.07,1051.81,1065.16,1032.07,,,
VNINDEX,12/13/2022,1047.45,1032.07,1047.45,1026.3,,,
VNINDEX,12/14/2022,1050.43,1047.45,1062.18,1046.43,,,
VNINDEX,12/15/2022,1055.32,1049.16,1062.61,1049.06,,,
VNINDEX,12/16/2022,1052.48,1055.32,1064.79,1047.16,,,
VNINDEX,12/19/2022,1038.4,1052.48,1065.59,1038.4,,,
VNINDEX,12/20/2022,1023.13,1038.4,1038.74,1010.08,,,
VNINDEX,12/21/2022,1018.88,1033.34,1033.84,1005.43,,,
VNINDEX,12/22/2022,1022.61,1018.88,1033.18,1016.54,,,
VNINDEX,12/23/2022,1020.34,1022.61,1027.34,1013.2,,,
VNINDEX,12/26/2022,985.21,1020.34,1021.89,985.21,,,
VNINDEX,12/27/2022,1004.57,985.21,1007.88,983.67,,,
VNINDEX,12/28/2022,1015.66,1004.57,1020.52,998.97,,,
VNINDEX,12/29/2022,1009.29,1015.66,1021.96,1009.29,,,
VNINDEX,12/30/2022,1007.09,1009.29,1017.99,1007.09,,,
VNINDEX,1/3/2023,1043.9,1007.09,1043.9,1007.09,,,
VNINDEX,1/4/2023,1046.35,1043.9,1052.6,1041.56,,,
VNINDEX,1/5/2023,1055.82,1048.17,1058.14,1046.64,,,
VNINDEX,1/6/2023,1051.44,1055.82,1065.58,1047.26,,,
VNINDEX,1/9/2023,1054.21,1058.28,1062.12,1050.95,,,
VNINDEX,1/10/2023,1053.35,1054.21,1057.44,1045.75,,,
VNINDEX,1/11/2023,1055.76,1053.35,1065.69,1053.35,,,
VNINDEX,1/12/2023,1056.39,1055.76,1060.97,1050.27,,,
VNINDEX,1/13/2023,1060.17,1056.39,1066.39,1055.23,,,
VNINDEX,1/16/2023,1066.68,1060.17,1067.74,1057.87,,,
VNINDEX,1/17/2023,1088.29,1066.68,1088.29,1066.68,,,
VNINDEX,1/18/2023,1098.28,1088.29,1100.39,1088.29,,,
VNINDEX,1/19/2023,1108.08,1098.28,1111.72,1094.46,,,
VNINDEX,1/27/2023,1117.1,1108.08,1124.3,1108.08,,,
VNINDEX,1/30/2023,1102.57,1117.1,1118.46,1102.57,,,
VNINDEX,1/31/2023,1111.18,1102.57,1111.18,1088.25,,,
VNINDEX,2/1/2023,1075.97,1111.18,1116.96,1075.97,,,
VNINDEX,2/2/2023,1077.59,1075.97,1083.36,1070.81,,,
VNINDEX,2/3/2023,1077.15,1077.59,1081.89,1070.46,,,
VNINDEX,2/6/2023,1089.29,1077.15,1089.29,1067.24,,,
VNINDEX,2/7/2023,1065.84,1089.29,1092.12,1065.18,,,
VNINDEX,2/8/2023,1072.22,1065.84,1079.51,1063.5,,,
VNINDEX,2/9/2023,1064.03,1072.22,1075.2,1064.03,,,
VNINDEX,2/10/2023,1055.3,1064.03,1066.28,1054.08,,,
VNINDEX,2/13/2023,1043.7,1055.3,1055.3,1031.7,,,
VNINDEX,2/14/2023,1038.64,1043.7,1046.64,1032.76,,,
VNINDEX,2/15/2023,1048.2,1038.64,1051.89,1034.39,,,
VNINDEX,2/16/2023,1058.29,1048.2,1058.29,1047.45,,,
VNINDEX,2/17/2023,1059.31,1058.29,1062.25,1053.26,,,
VNINDEX,2/20/2023,1086.69,1059.74,1088.01,1059.56,,,
VNINDEX,2/21/2023,1082.23,1086.69,1095.1,1081.8,,,
VNINDEX,2/22/2023,1054.28,1082.23,1082.23,1054.28,,,
VNINDEX,2/23/2023,1053.66,1054.28,1054.48,1030.58,,,
VNINDEX,2/24/2023,1039.56,1053.66,1053.66,1034.66,,,
VNINDEX,2/27/2023,1021.25,1039.56,1039.56,1017.55,,,
VNINDEX,2/28/2023,1024.68,1021.25,1034.36,1018.72,,,
VNINDEX,3/1/2023,1040.55,1024.68,1040.55,1013.37,,,
VNINDEX,3/2/2023,1037.61,1039,1043.8,1033.07,,,
VNINDEX,3/3/2023,1024.77,1038.1,1041.82,1022.78,,,
VNINDEX,3/6/2023,1027.18,1024.77,1042.43,1024.77,,,
VNINDEX,3/7/2023,1037.84,1027.18,1043.92,1027.18,,,
VNINDEX,3/8/2023,1049.18,1037.84,1049.18,1027.8,,,
VNINDEX,3/9/2023,1055.95,1049.18,1060.56,1049.18,,,
VNINDEX,3/10/2023,1053,1055.95,1055.95,1046.31,,,
VNINDEX,3/13/2023,1052.8,1053,1055.58,1045.46,,,
VNINDEX,3/14/2023,1040.13,1052.8,1052.8,1034.72,,,
VNINDEX,3/15/2023,1062.19,1040.13,1062.55,1040.13,,,
VNINDEX,3/16/2023,1047.4,1062.19,1062.19,1043.65,,,
VNINDEX,3/17/2023,1045.14,1047.4,1055.42,1043.54,,,
VNINDEX,3/20/2023,1023.1,1045.14,1045.14,1022.71,,,
VNINDEX,3/21/2023,1032.43,1023.1,1036.15,1017.05,,,
VNINDEX,3/22/2023,1040.54,1032.43,1042.84,1032.43,,,
VNINDEX,3/23/2023,1045.1,1040.54,1045.1,1030.93,,,
VNINDEX,3/24/2023,1046.79,1045.1,1052.29,1044.02,,,
VNINDEX,3/27/2023,1052.25,1047.78,1053.78,1041.99,,,
VNINDEX,3/28/2023,1054.29,1052.25,1059.83,1051.75,,,
VNINDEX,3/29/2023,1056.33,1054.29,1056.33,1048.26,,,
VNINDEX,3/30/2023,1059.44,1056.33,1066.23,1056.33,,,
VNINDEX,3/31/2023,1064.64,1059.44,1067.55,1059.44,,,
VNINDEX,4/3/2023,1079.28,1064.64,1079.28,1064.64,,,
VNINDEX,4/4/2023,1078.45,1079.28,1082.21,1075.1,,,
VNINDEX,4/5/2023,1080.86,1078.45,1080.86,1074.1,,,
VNINDEX,4/6/2023,1070.91,1080.86,1084.52,1070.91,,,
VNINDEX,4/7/2023,1069.71,1070.91,1072.94,1063.7,,,
VNINDEX,4/10/2023,1065.35,1073.86,1075.54,1063.45,,,
VNINDEX,4/11/2023,1069.46,1065.35,1070.56,1056.9,,,
VNINDEX,4/12/2023,1069.45,1071.61,1072.7,1066.43,,,
VNINDEX,4/13/2023,1064.3,1069.45,1070.96,1062.26,,,
VNINDEX,4/14/2023,1052.89,1064.3,1068.79,1052.89,,,
VNINDEX,4/17/2023,1053.81,1052.89,1054.72,1049.11,,,
VNINDEX,4/18/2023,1055.02,1053.81,1057.15,1050.89,,,
VNINDEX,4/19/2023,1048.98,1055.02,1058.14,1047.47,,,
VNINDEX,4/20/2023,1049.25,1048.98,1051.86,1045.85,,,
VNINDEX,4/21/2023,1042.91,1049.25,1050.4,1041.26,,,
VNINDEX,4/24/2023,1041.36,1042.91,1047.18,1038.36,,,
VNINDEX,4/25/2023,1034.85,1045.87,1045.87,1032.49,,,
VNINDEX,4/26/2023,1040.8,1034.85,1040.8,1029.19,,,
VNINDEX,4/27/2023,1039.63,1040.8,1044.25,1037.62,,,
VNINDEX,4/28/2023,1049.12,1043.17,1049.12,1042.04,,,
VNINDEX,5/4/2023,1040.61,1049.12,1049.12,1038.18,,,
VNINDEX,5/5/2023,1040.31,1040.61,1043.22,1036.69,,,
VNINDEX,5/8/2023,1053.44,1040.31,1053.44,1040.31,,,
VNINDEX,5/9/2023,1053.77,1055.42,1058.71,1052.68,,,
VNINDEX,5/10/2023,1058.26,1055.62,1058.67,1053.34,,,
VNINDEX,5/11/2023,1057.12,1058.26,1063.69,1056.72,,,
VNINDEX,5/12/2023,1066.9,1057.12,1066.9,1053.97,,,
VNINDEX,5/15/2023,1065.71,1066.9,1076.32,1065.71,,,
VNINDEX,5/16/2023,1065.91,1065.71,1069.27,1063.65,,,
VNINDEX,5/17/2023,1060.44,1065.91,1069.95,1060.44,,,
VNINDEX,5/18/2023,1068.31,1060.44,1073.41,1060.44,,,
VNINDEX,5/19/2023,1067.07,1068.31,1070.15,1058.56,,,
VNINDEX,5/22/2023,1070.64,1067.07,1070.64,1065.88,,,
VNINDEX,5/23/2023,1065.85,1073.12,1073.96,1062.15,,,
VNINDEX,5/24/2023,1061.79,1065.85,1069.61,1060.6,,,
VNINDEX,5/25/2023,1064.63,1061.79,1065.5,1057.91,,,
VNINDEX,5/26/2023,1063.76,1064.63,1067.28,1063.76,,,
VNINDEX,5/29/2023,1074.98,1063.76,1077.18,1063.76,,,
VNINDEX,5/30/2023,1078.05,1074.98,1079.31,1071.01,,,
VNINDEX,5/31/2023,1075.17,1078.05,1079.11,1071.38,,,
VNINDEX,6/1/2023,1078.39,1075.17,1078.39,1071.61,,,
VNINDEX,6/2/2023,1090.84,1084.19,1092.24,1083.36,,,
VNINDEX,6/5/2023,1097.82,1090.84,1103.81,1090.84,,,
VNINDEX,6/6/2023,1108.31,1097.82,1108.31,1097.82,,,
VNINDEX,6/7/2023,1109.54,1108.31,1112.28,1104.26,,,
VNINDEX,6/8/2023,1101.32,1109.54,1115.14,1101.32,,,
VNINDEX,6/9/2023,1107.53,1101.32,1107.53,1097.23,,,
VNINDEX,6/12/2023,1116.02,1110.26,1116.02,1100.08,,,
VNINDEX,6/13/2023,1122.46,1116.02,1122.46,1116.02,,,
VNINDEX,6/14/2023,1117.42,1122.46,1129.49,1117.42,,,
VNINDEX,6/15/2023,1116.97,1117.42,1120.13,1112.11,,,
VNINDEX,6/16/2023,1115.22,1116.97,1128.92,1112.51,,,
VNINDEX,6/19/2023,1105.4,1115.68,1117.23,1104.73,,,
VNINDEX,6/20/2023,1111.72,1105.75,1111.72,1102.58,,,
VNINDEX,6/21/2023,1118.46,1112.73,1118.46,1110.65,,,
VNINDEX,6/22/2023,1125.3,1126.21,1127.54,1122.27,,,
VNINDEX,6/23/2023,1129.38,1126.4,1130.61,1122.62,,,
VNINDEX,6/26/2023,1132.03,1130.08,1134,1119.95,,,
VNINDEX,6/27/2023,1134.33,1134.55,1136.49,1128.82,,,
VNINDEX,6/28/2023,1138.35,1137.18,1140.56,1131.86,,,
VNINDEX,6/29/2023,1125.39,1139.42,1140.43,1125.39,,,
VNINDEX,6/30/2023,1120.18,1124.3,1126.33,1120.01,,,
VNINDEX,7/3/2023,1125.5,1125.55,1128.35,1121.17,,,
VNINDEX,7/4/2023,1132,1127.11,1132.12,1123.49,,,
VNINDEX,7/5/2023,1134.62,1136.64,1138.67,1133.45,,,
VNINDEX,7/6/2023,1126.22,1133.7,1135.81,1122.35,,,
VNINDEX,7/7/2023,1138.07,1124.98,1138.07,1122.94,,,
VNINDEX,7/10/2023,1149.02,1142.61,1149.02,1140.03,,,
VNINDEX,7/11/2023,1151.77,1151.13,1157.01,1149.38,,,
VNINDEX,7/12/2023,1154.2,1154.37,1157.43,1149.28,,,
VNINDEX,7/13/2023,1165.42,1159.88,1165.42,1158.15,,,
VNINDEX,7/14/2023,1168.4,1169.2,1169.84,1156.28,,,
VNINDEX,7/17/2023,1173.13,1171.75,1174.89,1168.77,,,
VNINDEX,7/18/2023,1174.09,1173.23,1175.7,1170.04,,,
VNINDEX,7/19/2023,1172.98,1177.5,1178.55,1172.98,,,
VNINDEX,7/20/2023,1172.81,1171.83,1174.39,1166.62,,,
VNINDEX,7/21/2023,1185.9,1173.21,1185.9,1172.07,,,
VNINDEX,7/24/2023,1190.72,1190.74,1193.22,1183.39,,,
VNINDEX,7/25/2023,1195.9,1194.45,1199.27,1193.34,,,
VNINDEX,7/26/2023,1200.84,1195.5,1200.84,1195.44,,,
VNINDEX,7/27/2023,1197.33,1201.69,1203.69,1191.08,,,
VNINDEX,7/28/2023,1207.67,1197.32,1207.67,1195.86,,,
VNINDEX,7/31/2023,1222.9,1219.66,1224.81,1212.81,,,
VNINDEX,8/1/2023,1217.56,1230.32,1234.5,1217.56,,,
VNINDEX,8/2/2023,1220.43,1217.17,1223.04,1213.18,,,
VNINDEX,8/3/2023,1210.95,1219.73,1222.35,1209.06,,,
VNINDEX,8/4/2023,1225.98,1216.27,1228.12,1211.9,,,
VNINDEX,8/7/2023,1241.42,1233.1,1241.42,1230.38,,,
VNINDEX,8/8/2023,1242.23,1244.35,1246.22,1239.01,,,
VNINDEX,8/9/2023,1233.99,1240.68,1241.96,1231.28,,,
VNINDEX,8/10/2023,1220.61,1236.51,1238.19,1220.61,,,
VNINDEX,8/11/2023,1232.21,1228.92,1232.21,1213.37,,,
VNINDEX,8/14/2023,1236.84,1237.14,1239.61,1229.04,,,
VNINDEX,8/15/2023,1234.05,1239.42,1239.42,1230.58,,,
VNINDEX,8/16/2023,1243.26,1239.95,1243.48,1234.77,,,
VNINDEX,8/17/2023,1233.48,1242.58,1243.98,1233.48,,,
VNINDEX,8/18/2023,1177.99,1227.02,1228.98,1177.74,,,
VNINDEX,8/21/2023,1179.76,1177.01,1188.16,1164.63,,,
VNINDEX,8/22/2023,1180.49,1183.92,1184.43,1149.13,,,
VNINDEX,8/23/2023,1172.56,1192.96,1193.79,1168.89,,,
VNINDEX,8/24/2023,1189.39,1175.2,1189.99,1171.33,,,
VNINDEX,8/25/2023,1183.37,1188.99,1192.59,1181.6,,,
VNINDEX,8/28/2023,1201.72,1189.43,1202.02,1189.43,,,
VNINDEX,8/29/2023,1204.43,1204.75,1208.78,1197.57,,,
VNINDEX,8/30/2023,1213.16,1206.1,1213.52,1203.51,,,
VNINDEX,8/31/2023,1224.05,1216,1224.84,1214.32,,,
VNINDEX,9/5/2023,1234.98,1231.43,1236.21,1228.7,,,
VNINDEX,9/6/2023,1245.5,1237.07,1245.5,1229.89,,,
VNINDEX,9/7/2023,1243.14,1248.91,1255.11,1240.82,,,
VNINDEX,9/8/2023,1241.48,1242.28,1248.1,1240.15,,,
VNINDEX,9/11/2023,1223.63,1250.48,1251.37,1223.33,,,
VNINDEX,9/12/2023,1245.44,1227.16,1245.44,1220.85,,,
VNINDEX,9/13/2023,1238.39,1248.94,1250.61,1232.84,,,
VNINDEX,9/14/2023,1223.81,1238.19,1244.21,1223.03,,,
VNINDEX,9/15/2023,1227.36,1228.87,1233.87,1220.27,,,
VNINDEX,9/18/2023,1211.81,1225.6,1226.56,1203.88,,,
VNINDEX,9/19/2023,1211.5,1215.96,1219.57,1199.85,,,
VNINDEX,9/20/2023,1226.11,1212.7,1226.11,1209.46,,,
VNINDEX,9/21/2023,1212.74,1226.79,1227.88,1211.65,,,
VNINDEX,9/22/2023,1193.05,1197.49,1205.41,1174.57,,,
VNINDEX,9/25/2023,1153.2,1190.58,1195.62,1153.2,,,
VNINDEX,9/26/2023,1137.96,1150.94,1163.52,1137.96,,,
VNINDEX,9/27/2023,1153.85,1139.76,1153.85,1126.36,,,
VNINDEX,9/28/2023,1152.43,1153.74,1155.39,1136.99,,,
VNINDEX,9/29/2023,1154.15,1157.76,1163.88,1152.45,,,
VNINDEX,10/2/2023,1155.25,1155.07,1161.48,1149.63,,,
VNINDEX,10/3/2023,1118.1,1145.85,1146.59,1117.28,,,
VNINDEX,10/4/2023,1128.67,1106.61,1133.79,1106.4,,,
VNINDEX,10/5/2023,1113.89,1131.29,1133.12,1113.89,,,
VNINDEX,10/6/2023,1128.54,1115.23,1129.13,1107.4,,,
VNINDEX,10/9/2023,1137.36,1130.25,1137.36,1127.03,,,X
VNINDEX,10/10/2023,1143.69,1143.6,1150.34,1140.83,,,
VNINDEX,10/11/2023,1150.81,1146.2,1150.81,1138.22,,,
VNINDEX,10/12/2023,1151.61,1155.12,1156.73,1148.11,,,
VNINDEX,10/13/2023,1154.73,1145.03,1155.1,1138.99,,,
VNINDEX,10/16/2023,1141.42,1152.69,1157.46,1140.64,,,
VNINDEX,10/17/2023,1121.65,1145.34,1147.89,1121.65,,,
VNINDEX,10/18/2023,1103.4,1123.73,1125.27,1088.87,,,
VNINDEX,10/19/2023,1087.85,1102.93,1104.03,1087.85,,,
VNINDEX,10/20/2023,1108.03,1085.83,1108.16,1073.73,,,
VNINDEX,10/23/2023,1093.53,1106.56,1106.8,1086.54,,,
VNINDEX,10/24/2023,1105.9,1095.42,1107.3,1088.17,,,
VNINDEX,10/25/2023,1101.66,1106.41,1111.39,1100.64,,,
VNINDEX,10/26/2023,1055.45,1082.8,1083.22,1049.71,,,
VNINDEX,10/27/2023,1060.62,1059.41,1061.87,1037.46,,,
VNINDEX,10/30/2023,1042.4,1054.03,1060.39,1042.4,,,
VNINDEX,X`X`X`,1028.19,1045.6,1046.17,1025.03,,,
